Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,Acx2,Acy2,Acz2,Gyx2,Gyy2,Gyz2,speed_mph
1741411847.0892632,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.090969,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.0926201,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.094269,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.095799,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.097427,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.098955,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.101975,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.1036391,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.105255,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.108053,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.124506,-8.5808,-2.6887,-2.7629,-0.025,-0.3344,-0.008,-4.2473,-8.0996,-1.2522,-0.0378,0.0156,0.0374,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.128605,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.1300778,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8314,4.276,-5.5929,-0.0364,-0.018,-0.1709,95
1741411847.13273,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.135086,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.136456,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.138773,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.142049,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.143499,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.145062,-8.3199,-2.5259,-2.7892,-0.0464,-0.0249,-0.0005,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.148698,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.1502678,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.151864,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.155236,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.1582341,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0254,-8.4611,-0.9768,-0.052,0.0196,-0.04,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.1599948,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.161688,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8506,4.3431,-5.5043,-0.0249,-0.0117,-0.0313,95
1741411847.16419,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.165872,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.167488,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.168965,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.172399,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.173755,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-4.8818,-8.3127,-0.9792,-0.0234,0.0035,0.0298,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.1750169,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.176735,-8.26,-2.5833,-2.739,-0.0418,0.0526,0.043,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.180625,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.182257,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.183702,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.186711,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.188392,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.190034,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-5.0973,-8.5928,-0.9433,-0.0253,-0.0128,0.006,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.193063,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8721,4.2904,-5.6192,-0.0218,0.0059,-0.0003,95
1741411847.1948621,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.196449,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.197912,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.199379,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.2018838,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.2054741,-9.0956,-2.5067,-2.8898,0.0004,0.1853,-0.0378,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.206971,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.9584,-8.3558,-0.8068,-0.0272,0.0001,0.0097,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.208732,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.210357,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.212785,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.214179,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.215801,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.217461,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.219041,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.2207968,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8554,4.4005,-5.5689,-0.02,-0.0004,0.0035,95
1741411847.222338,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.223965,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.2274828,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.228949,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.23052,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.232199,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.23356,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.2353542,-9.2799,-2.4972,-2.976,0.0041,0.142,-0.0461,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.2370079,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.240385,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,7.8745,4.4604,-5.5952,-0.0274,-0.0031,0.002,95
1741411847.2420301,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.243645,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.245059,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.247566,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.249542,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2510579,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2543628,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2559931,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2576709,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2601311,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.262645,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.264239,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.265781,-12.1218,-2.4325,-9.0166,-0.0256,-0.6771,0.2738,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2687092,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-4.877,-8.3438,-0.9768,-0.02,0.0017,0.0301,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.272654,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.274827,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.276489,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.278219,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.27951,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.2808661,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3678,-7.9128,-0.6488,-0.0593,0.1869,0.2646,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.282136,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.283825,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.285482,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.292202,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.293754,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.295889,-11.8657,-5.3391,-1.4246,0.125,-0.0841,-0.2425,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.297627,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.299498,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,8.6239,3.9409,-6.3327,-0.3408,-0.1234,-0.0542,95
1741411847.301055,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.302677,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.3047118,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.306654,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.308506,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.310268,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.3136399,-8.1618,-0.1077,-2.7653,0.0889,0.7569,0.4377,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.315207,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.31677,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.3181329,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.3205519,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.322931,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.324639,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-5.3534,-8.4922,-1.0319,-0.206,-0.0254,-0.3027,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.3264399,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,7.8793,3.5889,-5.7628,0.1106,-0.3142,-0.7297,95
1741411847.328056,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3294,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.330688,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.332295,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.333896,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.336142,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.338248,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3399282,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.342284,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.343905,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3454,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3467362,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3496141,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.3512042,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
1741411847.352832,-8.7245,-0.9625,-2.1356,0.1014,-0.7586,-1.0537,-6.8666,-7.2377,-0.0646,-0.1643,-0.0644,-0.3443,6.2513,5.5785,-5.1308,-0.0653,0.0533,0.5574,95
